UID,NID
U503857,N123400
U503857,N40228
U503857,N69565
U503857,N120705
U503857,N118045
U503857,N7055
U503857,N62446
U503857,N7673
U503857,N86031
U503857,N127177
U503857,N125431
U503857,N67133
U503857,N15899
U503857,N97753
U503857,N88892
U503857,N111689
U503857,N111690
U503857,N28609
U503857,N73616
U503857,N29707
U503857,N76083
U503857,N115359
U503857,N65184
U503857,N32777
U503857,N35946
U503857,N82158
U503857,N125954
U503857,N61700
U503857,N54177
U503857,N51487
U503857,N78144
U503857,N21264
U503857,N86715
U503857,N3948
U503857,N121305
U503857,N58131
U503857,N61802
U503857,N101851
U503857,N129904
U503857,N14533
U503857,N105106
U503857,N44036
U503857,N68960
U503857,N120464
U503857,N99515
U503857,N92079
U503857,N88893
U503857,N15087
U503857,N101921
U503857,N120501
U503857,N65156
U503857,N36573
U503857,N57000
U503857,N108707
U503857,N3209
U503857,N47302
U503857,N65740
U503857,N95150
U503857,N80027
U503857,N86208
U503857,N30321
U503857,N125042
U503857,N20723
U503857,N66666
U503857,N128152
U503857,N7553
U503857,N100420
U503857,N118005
U503857,N114459
U503857,N46763
U503857,N122217
U503857,N32801
U503857,N11077
U503857,N64769
U503857,N122447
U503857,N23800
U503857,N23264
U503857,N97905
U503857,N62159
U503857,N62559
U503857,N53084
U503857,N63717
U503857,N79909
U503857,N100840
U503857,N8527
U503857,N78719
U503857,N117662
U503857,N86149
U503857,N35413
U503857,N17537
U503857,N117295
U503857,N51431
U503857,N123427
U503857,N77734
U503857,N83933
U503857,N55702
U503857,N94492
U503857,N114848
U503857,N73302
U503857,N14571
U503857,N96713
U503857,N112642
U503857,N124330
U503857,N114717
U227017,N81937
U227017,N120141
U227017,N97979
U227017,N32067
U227017,N45202
U227017,N85484
U227017,N21278
U227017,N61504
U227017,N24738
U227017,N65738
U227017,N63092
U227017,N49705
U227017,N92769
U227017,N87596
U227017,N87105
U227017,N47384
U227017,N69945
U227017,N69363
U227017,N53197
U227017,N39011
U227017,N108621
U227017,N82799
U227017,N42430
U227017,N33446
U227017,N37308
U227017,N65119
U227017,N50274
U227017,N90367
U227017,N1128
U227017,N40269
U227017,N48412
U227017,N109840
U227017,N66687
U227017,N29748
U227017,N94639
U227017,N123050
U227017,N72571
U227017,N60165
U227017,N24123
U227017,N113559
U227017,N23190
U227017,N80686
U227017,N112046
U227017,N75436
U227017,N19461
U227017,N366
U227017,N67790
U227017,N90686
U227017,N41143
U227017,N21475
U227017,N15227
U227017,N118762
U227017,N96437
U227017,N80381
U227017,N70946
U227017,N73122
U227017,N7149
U227017,N113667
U227017,N117275
U227017,N110836
U227017,N9123
U227017,N24894
U227017,N46123
U227017,N13178
U227017,N57590
U227017,N99821
U227017,N116930
U227017,N113926
U227017,N76200
U227017,N6195
U227017,N81745
U227017,N68642
U227017,N6586
U227017,N86770
U227017,N76970
U227017,N31649
U227017,N119800
U227017,N27004
U227017,N51450
U227017,N16717
U227017,N738
U227017,N119718
U227017,N115701
U227017,N15986
U227017,N3435
U227017,N85690
U227017,N113417
U227017,N39384
U227017,N41300
U227017,N110232
U227017,N95420
U227017,N67936
U227017,N61868
U227017,N61138
U227017,N5061
U227017,N120859
U227017,N86715
U227017,N16664
U227017,N92655
U227017,N6793
U227017,N63818
U227017,N79071
U227017,N6612
U227017,N6600
U227017,N108752
U227017,N96616
U227017,N94004
U227017,N21644
U227017,N31109
U227017,N61712
U227017,N112901
U227017,N80027
U227017,N10923
U227017,N14372
U227017,N59351
U227017,N86208
U227017,N66959
U227017,N15375
U227017,N110560
U227017,N129677
U227017,N78719
U227017,N52075
U227017,N9372
U227017,N118005
U227017,N60457
U227017,N79283
U227017,N21890
U227017,N83548
U227017,N26330
U227017,N124330
U227017,N112642
U227017,N11878
U227017,N39650
U227017,N86527
U227017,N37247
U227017,N8527
U227017,N86842
U227017,N119126
U227017,N112751
U227017,N11076
U227017,N27970
U227017,N27133
U227017,N54393
U227017,N66836
U227017,N70067
U227017,N100670
U227017,N112205
U227017,N42718
U227017,N73137
U227017,N83462
U227017,N49747
U227017,N1886
U227017,N99111
U227017,N12278
U227017,N121878
U227017,N35243
U227017,N1713
U227017,N38567
U227017,N108832
U227017,N12681
U227017,N35189
U227017,N51166
U227017,N117508
U227017,N107014
U227017,N57778
U227017,N4789
U227017,N31323
U479737,N58652
U479737,N41484
U479737,N105630
U479737,N46591
U479737,N14310
U479737,N37266
U479737,N42158
U479737,N94953
U479737,N27234
U479737,N65736
U479737,N123045
U479737,N47377
U479737,N127031
U479737,N58306
U479737,N57782
U479737,N118635
U479737,N65119
U479737,N102954
U479737,N112324
U479737,N5366
U479737,N78998
U479737,N109598
U479737,N63212
U479737,N89799
U479737,N127773
U479737,N76773
U479737,N25272
U479737,N40112
U479737,N98309
U479737,N77137
U479737,N88769
U479737,N13970
U479737,N82348
U479737,N80126
U479737,N7055
U479737,N109498
U479737,N62360
U479737,N100218
U479737,N109851
U479737,N67875
U479737,N46994
U479737,N8756
U479737,N124506
U479737,N71665
U479737,N59645
U479737,N37799
U479737,N129892
U479737,N121216
U479737,N31282
U479737,N10477
U479737,N110613
U479737,N84406
U479737,N78962
U479737,N5632
U479737,N52618
U479737,N73963
U479737,N63717
U479737,N106403
U479737,N68436
U479737,N58653
U479737,N587
U479737,N112003
U479737,N111971
U479737,N55256
U479737,N44826
U479737,N65044
U479737,N115294
U479737,N16620
U479737,N92048
U479737,N124966
U479737,N99514
U479737,N16510
U479737,N71643
U479737,N102643
U479737,N111211
U479737,N66168
U479737,N120008
U479737,N110201
U479737,N73228
U479737,N87111
U479737,N117891
U479737,N103456
U479737,N1503
U479737,N72017
U479737,N111447
U479737,N4062
U479737,N20428
U479737,N47788
U479737,N4318
U479737,N95609
U479737,N82045
U479737,N60003
U479737,N42718
U479737,N107364
U479737,N20011
U479737,N82028
U479737,N96000
U479737,N116617
U479737,N68148
U479737,N4139
U479737,N106469
U479737,N50064
U479737,N68793
U479737,N36101
U479737,N35667
U479737,N10490
U479737,N83508
U479737,N108115
U479737,N97862
U479737,N111291
U479737,N9929
U479737,N73183
U479737,N108506
U479737,N22196
U479737,N106961
U479737,N30131
U479737,N26500
U479737,N110102
U479737,N100197
U479737,N17547
U479737,N58849
U479737,N54797
U479737,N70634
U567937,N114369
U567937,N127175
U567937,N71496
U567937,N92279
U567937,N18690
U567937,N30521
U567937,N55886
U567937,N119785
U567937,N128965
U567937,N26935
U567937,N64765
U567937,N10721
U567937,N103933
U567937,N101775
U567937,N67664
U567937,N9594
U567937,N104760
U567937,N85659
U567937,N90578
U567937,N98953
U567937,N12015
U567937,N9375
U567937,N121534
U567937,N68563
U567937,N117682
U567937,N98238
U567937,N8308
U567937,N20131
U567937,N454
U567937,N84896
U567937,N75756
U567937,N42209
U567937,N53214
U567937,N58992
U567937,N76970
U567937,N48257
U567937,N121227
U567937,N3435
U567937,N24556
U567937,N83253
U567937,N13604
U567937,N74865
U567937,N81256
U567937,N107401
U567937,N105144
U567937,N127923
U567937,N82348
U567937,N80126
U567937,N86141
U567937,N94872
U567937,N74285
U567937,N32756
U567937,N124242
U567937,N4289
U567937,N114710
U567937,N62328
U567937,N81434
U567937,N47866
U567937,N40228
U567937,N24786
U567937,N117592
U567937,N104654
U567937,N44660
U567937,N66190
U567937,N116438
U567937,N130068
U567937,N116747
U567937,N100832
U567937,N59073
U567937,N38388
U567937,N12340
U567937,N82919
U567937,N84662
U567937,N95131
U567937,N23264
U567937,N21743
U567937,N59683
U567937,N37840
U567937,N121704
U567937,N58653
U567937,N53933
U567937,N84454
U567937,N104737
U567937,N8991
U567937,N121592
U567937,N6668
U567937,N23846
U567937,N93769
U567937,N28386
U567937,N119126
U567937,N72105
U567937,N9970
U567937,N96713
U567937,N97875
U567937,N65749
U567937,N112303
U567937,N19325
U567937,N96546
U567937,N71977
U567937,N3285
U567937,N71643
U567937,N54247
U567937,N82470
U567937,N76099
U567937,N114571
U567937,N98095
U567937,N27133
U567937,N2954
U567937,N116869
U567937,N107850
U567937,N34468
U567937,N15664
U567937,N114581
U567937,N37820
U567937,N16620
U567937,N64673
U567937,N23899
U567937,N50473
U567937,N113698
U567937,N73228
U567937,N51707
U567937,N86359
U567937,N65346
U567937,N46892
U567937,N54972
U567937,N6455
U567937,N18720
U567937,N92244
U567937,N84570
U567937,N13865
U567937,N75836
U567937,N127754
U567937,N5326
U567937,N126742
U567937,N74138
U567937,N81364
U567937,N103350
U567937,N96000
U567937,N1713
U567937,N45599
U567937,N120031
U567937,N127629
U567937,N124630
U567937,N20901
U567937,N67497
U567937,N38319
U567937,N58220
U567937,N119862
U567937,N87202
U567937,N76785
U567937,N126027
U567937,N86231
U567937,N32253
U567937,N81105
U567937,N48666
U567937,N43087
U567937,N1960
U567937,N38237
U567937,N60544
U567937,N76350
U567937,N94180
U567937,N97862
U567937,N93130
U567937,N125910
U567937,N119891
U567937,N75492
U567937,N114787
U567937,N27763
U567937,N82055
U567937,N41073
U567937,N51279
U567937,N108026
U567937,N34086
U567937,N47589
U567937,N22660
U567937,N122343
U567937,N73212
U567937,N48501
U567937,N62115
U567937,N95066
U567937,N29760
U567937,N709
U567937,N61804
U567937,N111006
U567937,N101083
U567937,N101119
U567937,N57778
U567937,N98657
U219133,N14678
U219133,N105630
U219133,N10263
U219133,N38742
U219133,N85484
U219133,N127659
U219133,N115826
U219133,N72571
U219133,N26976
U219133,N20131
U219133,N40413
U219133,N34001
U219133,N21475
U219133,N49347
U219133,N29906
U219133,N49636
U219133,N45706
U219133,N58992
U219133,N76970
U219133,N4424
U219133,N60556
U219133,N85188
U219133,N24142
U219133,N44644
U219133,N49623
U219133,N68153
U219133,N114735
U219133,N33191
U219133,N52842
U219133,N50897
U219133,N13604
U219133,N44431
U219133,N86447
U219133,N32534
U219133,N16426
U219133,N19735
U219133,N113705
U219133,N48167
U219133,N50763
U219133,N13970
U219133,N86715
U219133,N127530
U219133,N56927
U219133,N18399
U219133,N102399
U219133,N22748
U219133,N15899
U219133,N29910
U219133,N75793
U219133,N23999
U219133,N90313
U219133,N86789
U219133,N97753
U219133,N51193
U219133,N93237
U219133,N51893
U219133,N79285
U219133,N78180
U219133,N104927
U219133,N21653
U219133,N93049
U219133,N107441
U219133,N50645
U219133,N75085
U219133,N116438
U219133,N105840
U219133,N31688
U219133,N92646
U219133,N43911
U219133,N56204
U219133,N46113
U219133,N102039
U219133,N61523
U219133,N71935
U219133,N116068
U219133,N5632
U219133,N73963
U219133,N111598
U219133,N59351
U219133,N110672
U219133,N21880
U219133,N79614
U219133,N88230
U219133,N87939
U219133,N20723
U219133,N95731
U219133,N66666
U219133,N10628
U219133,N44148
U219133,N82919
U219133,N24632
U219133,N72590
U219133,N121550
U219133,N94492
U219133,N18515
U219133,N113678
U219133,N71977
U219133,N47588
U219133,N101578
U219133,N113858
U219133,N14504
U219133,N98095
U219133,N44826
U219133,N100695
U219133,N92868
U219133,N112751
U219133,N73845
U219133,N109615
U219133,N27133
U219133,N38169
U219133,N39833
U219133,N121820
U219133,N45758
U219133,N41377
U219133,N7954
U219133,N91597
U219133,N117891
U219133,N48926
U219133,N66203
U219133,N5181
U219133,N72369
U219133,N36127
U219133,N100840
U219133,N82045
U219133,N29936
U219133,N49889
U219133,N128552
U219133,N128483
U219133,N108312
U219133,N26093
U219133,N22607
U219133,N24003
U219133,N16028
U219133,N123575
U219133,N85924
U219133,N57578
U219133,N46841
U219133,N109573
U219133,N48111
U219133,N96539
U219133,N10682
U219133,N30140
U219133,N118681
U219133,N52155
U219133,N68580
U219133,N38371
U219133,N122054
U219133,N23929
U219133,N57965
U219133,N9929
U219133,N56178
U219133,N122077
U219133,N14551
U219133,N63420
U219133,N50676
U219133,N113579
U219133,N84923
U219133,N31055
U228601,N13714
U228601,N123861
U228601,N47639
U228601,N92304
U228601,N30578
U228601,N2714
U228601,N96747
U228601,N105811
U228601,N109183
U228601,N53803
U228601,N120819
U228601,N53584
U228601,N25614
U228601,N38556
U228601,N117297
U228601,N6589
U228601,N53805
U228601,N37069
U228601,N127602
U228601,N26363
U228601,N114565
U228601,N85056
U228601,N21244
U228601,N6299
U228601,N51092
U228601,N36446
U228601,N57590
U228601,N119800
U228601,N27123
U228601,N52736
U228601,N43373
U228601,N95184
U228601,N48880
U228601,N43241
U228601,N34027
U228601,N92316
U228601,N46954
U228601,N1940
U228601,N114421
U228601,N12753
U228601,N127644
U228601,N62420
U228601,N61138
U228601,N44960
U228601,N67936
U228601,N6204
U228601,N102510
U228601,N127363
U228601,N77896
U228601,N95972
U228601,N65102
U228601,N13996
U228601,N30276
U228601,N18399
U228601,N24696
U228601,N52346
U228601,N67133
U228601,N102635
U228601,N79285
U228601,N90231
U228601,N75984
U228601,N101052
U228601,N78800
U228601,N23167
U228601,N111723
U228601,N59343
U228601,N92890
U228601,N91455
U228601,N25197
U228601,N127286
U228601,N54360
U228601,N22438
U228601,N1596
U228601,N64545
U228601,N105196
U228601,N117961
U228601,N71427
U228601,N20756
U228601,N88752
U228601,N56912
U228601,N47017
U228601,N36893
U228601,N77124
U228601,N85685
U228601,N55212
U228601,N127239
U228601,N36243
U228601,N67782
U228601,N63603
U228601,N71643
U228601,N91027
U228601,N8461
U228601,N76142
U228601,N40584
U228601,N96884
U228601,N25388
U228601,N28958
U228601,N39135
U228601,N36397
U228601,N16202
U228601,N964
U228601,N8995
U228601,N59505
U228601,N122054
U228601,N45128
U228601,N33198
U228601,N55137
U228601,N70959
U228601,N46702
U228601,N58220
U228601,N126027
U228601,N13599
U228601,N86231
U228601,N87202
U228601,N76785
U228601,N52473
U228601,N50653
U228601,N44497
U228601,N78008
U228601,N123636
U228601,N6152
U228601,N17787
U228601,N106476
U228601,N82649
U228601,N44436
U228601,N29433
U228601,N84423
U228601,N73240
U228601,N88790
U228601,N104027
U228601,N100585
U228601,N86120
U228601,N71726
U228601,N65304
U228601,N37338
U228601,N41083
U228601,N89767
U228601,N31055
U228601,N129424
U444025,N92279
U444025,N116115
U444025,N35608
U444025,N80268
U444025,N34419
U444025,N16894
U444025,N112451
U444025,N48295
U444025,N56353
U444025,N31493
U444025,N77657
U444025,N59565
U444025,N85000
U444025,N97343
U444025,N60169
U444025,N60036
U444025,N12721
U444025,N251
U444025,N65259
U444025,N69363
U444025,N122698
U444025,N63676
U444025,N121551
U444025,N101775
U444025,N114565
U444025,N50459
U444025,N102420
U444025,N33333
U444025,N72802
U444025,N33476
U444025,N91728
U444025,N4777
U444025,N31860
U444025,N4893
U444025,N127780
U444025,N114852
U444025,N126328
U444025,N95380
U444025,N86322
U444025,N45706
U444025,N8866
U444025,N74941
U444025,N52842
U444025,N121394
U444025,N22187
U444025,N44309
U444025,N51724
U444025,N86711
U444025,N28214
U444025,N51450
U444025,N41584
U444025,N95413
U444025,N86141
U444025,N49668
U444025,N22273
U444025,N52346
U444025,N114421
U444025,N19544
U444025,N58131
U444025,N27352
U444025,N51893
U444025,N128648
U444025,N102399
U444025,N107151
U444025,N26043
U444025,N82631
U444025,N92890
U444025,N105360
U444025,N59090
U444025,N53310
U444025,N79614
U444025,N16423
U444025,N9690
U444025,N24025
U444025,N28616
U444025,N107040
U444025,N5952
U444025,N102504
U444025,N54360
U444025,N1596
U444025,N72976
U444025,N121871
U444025,N79344
U444025,N126944
U444025,N93769
U444025,N100695
U444025,N23540
U444025,N48449
U444025,N66151
U444025,N101000
U444025,N80171
U444025,N124752
U444025,N30819
U444025,N126884
U444025,N84906
U444025,N67820
U444025,N88075
U444025,N88787
U444025,N100670
U444025,N91597
U444025,N9288
U444025,N45331
U444025,N81921
U444025,N55498
U444025,N102132
U444025,N121652
U444025,N97212
U444025,N50653
U444025,N7676
U444025,N34536
U444025,N43087
U444025,N67497
U444025,N55129
U444025,N79547
U444025,N123636
U444025,N13005
U444025,N93562
U444025,N90456
U444025,N45790
U444025,N95066
U444025,N50536
U444025,N8006
U444025,N48501
U444025,N21416
U444025,N50831
U444025,N4858
U444025,N104430
U444025,N115958
U165421,N105630
U165421,N46591
U165421,N124453
U165421,N26421
U165421,N47349
U165421,N86380
U165421,N63472
U165421,N12959
U165421,N51079
U165421,N125853
U165421,N7154
U165421,N84947
U165421,N15477
U165421,N33177
U165421,N39445
U165421,N64552
U165421,N87596
U165421,N85005
U165421,N67397
U165421,N65119
U165421,N99519
U165421,N2653
U165421,N119966
U165421,N53680
U165421,N94652
U165421,N82115
U165421,N13122
U165421,N127916
U165421,N30074
U165421,N103530
U165421,N84904
U165421,N96437
U165421,N104609
U165421,N57590
U165421,N89799
U165421,N27307
U165421,N93871
U165421,N110836
U165421,N53012
U165421,N93328
U165421,N43253
U165421,N34059
U165421,N32221
U165421,N48167
U165421,N25670
U165421,N116068
U165421,N19665
U165421,N130288
U165421,N122025
U165421,N30388
U165421,N86715
U165421,N129412
U165421,N95413
U165421,N78177
U165421,N13996
U165421,N105840
U165421,N25951
U165421,N12575
U165421,N104927
U165421,N107441
U165421,N115359
U165421,N31325
U165421,N21644
U165421,N90896
U165421,N36397
U165421,N116892
U165421,N58131
U165421,N65156
U165421,N122167
U165421,N61868
U165421,N9372
U165421,N94177
U165421,N129836
U165421,N73963
U165421,N95731
U165421,N86208
U165421,N46850
U165421,N19211
U165421,N5967
U165421,N111375
U165421,N129677
U165421,N87090
U165421,N75132
U165421,N51431
U165421,N124194
U165421,N6796
U165421,N48177
U165421,N16216
U165421,N82243
U165421,N37247
U165421,N6930
U165421,N15664
U165421,N44826
U165421,N111277
U165421,N34468
U165421,N74014
U165421,N22589
U165421,N26986
U165421,N52465
U165421,N15747
U165421,N119609
U165421,N97597
U165421,N76887
U165421,N68745
U165421,N127754
U165421,N7676
U165421,N70022
U165421,N17924
U165421,N111911
U165421,N22651
U165421,N59416
U165421,N101840
U165421,N11397
U165421,N91923
U165421,N22633
U165421,N14551
U165421,N57797
U165421,N83974
U165421,N64035
U165421,N57459
U165421,N15206
U165421,N104027
U165421,N118521
U165421,N32999
U165421,N85787
U165421,N110550
U165421,N87913
U165421,N39925
U165421,N86409
U165421,N29760
U165421,N54473
U643645,N113326
U643645,N43746
U643645,N19273
U643645,N22328
U643645,N67512
U643645,N60169
U643645,N81950
U643645,N75719
U643645,N80608
U643645,N62034
U643645,N79455
U643645,N31043
U643645,N4893
U643645,N49566
U643645,N22262
U643645,N13557
U643645,N73573
U643645,N123686
U643645,N4090
U643645,N117682
U643645,N9375
U643645,N70385
U643645,N19193
U643645,N51450
U643645,N454
U643645,N116768
U643645,N73039
U643645,N34647
U643645,N44747
U643645,N124941
U643645,N2141
U643645,N50489
U643645,N90368
U643645,N129848
U643645,N23756
U643645,N115743
U643645,N49511
U643645,N121227
U643645,N73122
U643645,N116540
U643645,N65524
U643645,N116801
U643645,N93871
U643645,N124053
U643645,N25894
U643645,N85188
U643645,N94659
U643645,N45721
U643645,N52911
U643645,N16717
U643645,N32221
U643645,N93576
U643645,N49575
U643645,N43234
U643645,N66183
U643645,N80126
U643645,N102399
U643645,N75085
U643645,N82164
U643645,N2242
U643645,N95855
U643645,N126063
U643645,N66190
U643645,N4760
U643645,N83081
U643645,N126158
U643645,N104927
U643645,N20618
U643645,N78180
U643645,N627
U643645,N108752
U643645,N3681
U643645,N44185
U643645,N93049
U643645,N79690
U643645,N120613
U643645,N118005
U643645,N46763
U643645,N58653
U643645,N117074
U643645,N89042
U643645,N40166
U643645,N20756
U643645,N129719
U643645,N57217
U643645,N15961
U643645,N52569
U643645,N11714
U643645,N101578
U643645,N79781
U643645,N76099
U643645,N78130
U643645,N14205
U643645,N54972
U643645,N63186
U643645,N124710
U643645,N1713
U643645,N115658
U643645,N40765
U643645,N9450
U643645,N123489
U643645,N14979
U643645,N116812
U643645,N8984
U643645,N39317
U643645,N112615
U643645,N70848
U643645,N30845
U643645,N109990
U643645,N83031
U643645,N60510
U643645,N38553
U643645,N33625
U643645,N55261
U643645,N9060
U643645,N59786
U643645,N112093
U643645,N120643
U643645,N50536
U643645,N37105
U643645,N1490
U643645,N4789
U643645,N90143
U643645,N129463
U643645,N86120
U643645,N88357
U643645,N101119
U643645,N123362
U643645,N39475
U643645,N57778
U23077,N61339
U23077,N84016
U23077,N62936
U23077,N66535
U23077,N114369
U23077,N60911
U23077,N9740
U23077,N113476
U23077,N107367
U23077,N32800
U23077,N55903
U23077,N38884
U23077,N124210
U23077,N92191
U23077,N71979
U23077,N38303
U23077,N96120
U23077,N102525
U23077,N59188
U23077,N64341
U23077,N123633
U23077,N104930
U23077,N127567
U23077,N54850
U23077,N91
U23077,N128965
U23077,N127785
U23077,N26935
U23077,N126052
U23077,N17645
U23077,N92769
U23077,N40686
U23077,N87105
U23077,N67397
U23077,N119430
U23077,N6229
U23077,N6535
U23077,N9375
U23077,N63676
U23077,N73573
U23077,N22150
U23077,N71082
U23077,N61319
U23077,N32158
U23077,N114477
U23077,N124433
U23077,N87286
U23077,N68771
U23077,N94168
U23077,N99279
U23077,N95371
U23077,N67127
U23077,N3006
U23077,N454
U23077,N8269
U23077,N112324
U23077,N15471
U23077,N50489
U23077,N94639
U23077,N85056
U23077,N127337
U23077,N43585
U23077,N98238
U23077,N110630
U23077,N84217
U23077,N82647
U23077,N72571
U23077,N78831
U23077,N90686
U23077,N40401
U23077,N9533
U23077,N130372
U23077,N11183
U23077,N127916
U23077,N42209
U23077,N61361
U23077,N39231
U23077,N127780
U23077,N115743
U23077,N13178
U23077,N73122
U23077,N34001
U23077,N117275
U23077,N85829
U23077,N98747
U23077,N121168
U23077,N107876
U23077,N738
U23077,N3290
U23077,N129378
U23077,N5454
U23077,N71031
U23077,N49721
U23077,N86711
U23077,N122302
U23077,N39187
U23077,N3435
U23077,N53736
U23077,N56768
U23077,N92550
U23077,N128546
U23077,N121560
U23077,N116319
U23077,N60001
U23077,N127336
U23077,N71728
U23077,N88769
U23077,N109736
U23077,N65757
U23077,N107705
U23077,N61138
U23077,N80126
U23077,N82348
U23077,N93400
U23077,N33121
U23077,N4289
U23077,N15890
U23077,N120705
U23077,N40228
U23077,N92655
U23077,N18399
U23077,N19991
U23077,N129083
U23077,N116097
U23077,N22748
U23077,N75078
U23077,N30939
U23077,N123743
U23077,N15899
U23077,N37444
U23077,N79285
U23077,N66190
U23077,N50645
U23077,N21653
U23077,N107441
U23077,N46994
U23077,N99733
U23077,N5349
U23077,N93049
U23077,N44524
U23077,N58843
U23077,N21644
U23077,N4012
U23077,N82747
U23077,N113688
U23077,N80027
U23077,N61712
U23077,N51182
U23077,N86208
U23077,N12575
U23077,N101423
U23077,N17225
U23077,N11643
U23077,N21880
U23077,N68431
U23077,N92439
U23077,N121006
U23077,N7413
U23077,N54043
U23077,N10342
U23077,N123951
U23077,N70674
U23077,N114848
U23077,N15047
U23077,N107995
U23077,N127225
U23077,N36966
U23077,N76220
U23077,N31649
U23077,N96533
U23077,N21312
U23077,N23264
U23077,N79909
U23077,N125459
U23077,N54360
U23077,N121550
U23077,N73302
U23077,N56912
U23077,N76476
U23077,N104737
U23077,N112642
U23077,N82746
U23077,N23846
U23077,N121592
U23077,N63174
U23077,N72976
U23077,N107516
U23077,N102780
U23077,N54978
U23077,N68728
U23077,N64336
U23077,N98095
U23077,N102414
U23077,N57217
U23077,N29208
U23077,N69454
U23077,N127463
U23077,N27384
U23077,N68282
U23077,N114571
U23077,N114873
U23077,N71643
U23077,N115841
U23077,N115294
U23077,N91597
U23077,N52497
U23077,N69043
U23077,N9191
U23077,N127267
U23077,N125961
U23077,N11631
U23077,N123972
U23077,N75220
U23077,N125581
U23077,N107836
U23077,N122054
U23077,N58200
U23077,N18720
U23077,N65346
U23077,N126807
U23077,N59033
U23077,N21961
U23077,N88075
U23077,N75836
U23077,N66940
U23077,N71365
U23077,N66319
U23077,N61226
U23077,N76887
U23077,N9651
U23077,N10666
U23077,N6455
U23077,N91943
U23077,N68097
U23077,N87236
U23077,N127629
U23077,N99111
U23077,N82312
U23077,N67222
U23077,N1886
U23077,N129439
U23077,N90966
U23077,N84306
U23077,N14904
U23077,N120031
U23077,N18904
U23077,N1713
U23077,N40765
U23077,N86231
U23077,N58220
U23077,N110434
U23077,N37526
U23077,N88668
U23077,N80669
U23077,N81058
U23077,N35744
U23077,N38567
U23077,N112661
U23077,N101992
U23077,N74186
U23077,N45543
U23077,N59976
U23077,N33896
U23077,N99474
U23077,N30791
U23077,N79352
U23077,N29281
U23077,N31323
U23077,N8006
U23077,N84423
U23077,N104430
U23077,N4858
U23077,N87146
U23077,N51166
U23077,N91556
U23077,N109238
U23077,N67206
U23077,N86120
U23077,N59280
U23077,N61804
U23077,N14293
U23077,N63120
U237853,N21091
U237853,N4857
U237853,N12959
U237853,N3240
U237853,N32369
U237853,N111913
U237853,N106346
U237853,N48295
U237853,N30249
U237853,N9740
U237853,N16164
U237853,N127132
U237853,N62427
U237853,N25561
U237853,N24563
U237853,N87654
U237853,N83253
U237853,N49269
U237853,N13604
U237853,N4594
U237853,N119800
U237853,N122025
U237853,N49839
U237853,N81066
U237853,N48349
U237853,N85232
U237853,N15833
U237853,N8713
U237853,N99421
U237853,N7992
U237853,N82348
U237853,N115174
U237853,N11563
U237853,N93400
U237853,N31953
U237853,N93101
U237853,N89552
U237853,N69356
U237853,N79285
U237853,N81080
U237853,N61868
U237853,N111931
U237853,N114848
U237853,N73963
U237853,N78756
U237853,N10884
U237853,N59351
U237853,N78767
U237853,N65299
U237853,N79986
U237853,N107520
U237853,N5632
U237853,N3804
U237853,N59073
U237853,N127972
U237853,N55064
U237853,N96056
U237853,N72408
U237853,N37889
U237853,N46271
U237853,N61361
U237853,N27152
U237853,N46116
U237853,N107766
U237853,N100033
U237853,N100420
U237853,N6846
U237853,N105366
U237853,N68426
U237853,N115988
U237853,N54393
U237853,N108083
U237853,N64336
U237853,N126112
U237853,N112751
U237853,N41194
U237853,N15664
U237853,N78130
U237853,N115294
U237853,N23666
U237853,N56073
U237853,N58407
U237853,N2834
U237853,N33846
U237853,N119609
U237853,N3188
U237853,N128031
U237853,N14726
U237853,N43872
U237853,N12070
U237853,N45331
U237853,N66968
U237853,N100670
U237853,N112205
U237853,N87111
U237853,N24446
U237853,N117891
U237853,N12057
U237853,N3657
U237853,N81921
U237853,N22216
U237853,N82045
U237853,N61321
U237853,N101378
U237853,N75220
U237853,N93636
U237853,N66177
U237853,N104558
U237853,N116188
U237853,N123974
U237853,N14904
U237853,N51701
U237853,N88166
U237853,N59033
U237853,N82914
U237853,N55437
U237853,N10012
U237853,N80326
U237853,N70868
U237853,N2539
U237853,N70848
U237853,N94112
U237853,N37332
U237853,N51279
U237853,N21416
U237853,N82055
U237853,N21820
U237853,N34086
U237853,N33625
U237853,N1490
U237853,N12453
U237853,N84436
U237853,N108063
U237853,N101119
U454393,N50434
U454393,N123189
U454393,N104200
U454393,N128643
U454393,N9740
U454393,N127175
U454393,N31043
U454393,N9375
U454393,N77559
U454393,N109183
U454393,N129459
U454393,N16249
U454393,N49079
U454393,N1128
U454393,N62034
U454393,N71082
U454393,N112324
U454393,N454
U454393,N85056
U454393,N73039
U454393,N98238
U454393,N72571
U454393,N17768
U454393,N91944
U454393,N29153
U454393,N63212
U454393,N34647
U454393,N20018
U454393,N42703
U454393,N101420
U454393,N127631
U454393,N81289
U454393,N123325
U454393,N59014
U454393,N19937
U454393,N17120
U454393,N90949
U454393,N21671
U454393,N89166
U454393,N103076
U454393,N88300
U454393,N113417
U454393,N3435
U454393,N83253
U454393,N52842
U454393,N34016
U454393,N8063
U454393,N94577
U454393,N44431
U454393,N124532
U454393,N77367
U454393,N14611
U454393,N81970
U454393,N76475
U454393,N4289
U454393,N80126
U454393,N82348
U454393,N42099
U454393,N111503
U454393,N129464
U454393,N40228
U454393,N98403
U454393,N104485
U454393,N62105
U454393,N104636
U454393,N79285
